UNITID,FACSTAT,XSISTOTL,SISTOTL,XSISPROF,SISPROF,XSISASCP,SISASCP,XSISASTP,SISASTP,XSISINST,SISINST,XSISLECT,SISLECT,XSISNORK,SISNORK 
103501,10,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103501,40,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103501,42,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
103893, 0,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
103893,10,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
103893,40,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
103893,41,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
103893,45,"R",31,"R",0,"R",0,"R",0,"R",31,"R",0,"R",0
103909, 0,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
103909,10,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
103909,40,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
103909,41,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
103909,45,"R",23,"R",0,"R",0,"R",0,"R",23,"R",0,"R",0
103927, 0,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
103927,10,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
103927,40,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
103927,41,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
103927,45,"R",10,"R",0,"R",0,"R",0,"R",10,"R",0,"R",0
103963, 0,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103963,10,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103963,40,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103963,41,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
103963,45,"R",18,"R",0,"R",0,"R",0,"R",18,"R",0,"R",0
104090, 0,"R",25,"R",0,"R",0,"R",19,"R",5,"R",0,"R",1
104090,10,"R",25,"R",0,"R",0,"R",19,"R",5,"R",0,"R",1
104090,40,"R",25,"R",0,"R",0,"R",19,"R",5,"R",0,"R",1
104090,41,"R",25,"R",0,"R",0,"R",19,"R",5,"R",0,"R",1
104090,45,"R",25,"R",0,"R",0,"R",19,"R",5,"R",0,"R",1
104151, 0,"R",3362,"R",881,"R",778,"R",720,"R",359,"R",619,"R",5
104151,10,"R",3362,"R",881,"R",778,"R",720,"R",359,"R",619,"R",5
104151,20,"R",1367,"R",731,"R",636,"R",0,"R",0,"R",0,"R",0
104151,30,"R",520,"R",1,"R",28,"R",491,"R",0,"R",0,"R",0
104151,40,"R",1475,"R",149,"R",114,"R",229,"R",359,"R",619,"R",5
104151,41,"R",193,"R",29,"R",12,"R",6,"R",0,"R",146,"R",0
104151,42,"R",1282,"R",120,"R",102,"R",223,"R",359,"R",473,"R",5
104151,44,"R",193,"R",29,"R",12,"R",6,"R",0,"R",146,"R",0
104160, 0,"R",125,"R",0,"R",0,"R",0,"R",0,"R",0,"R",125
104160,10,"R",124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124
104160,40,"R",124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124
104160,42,"R",123,"R",0,"R",0,"R",0,"R",0,"R",0,"R",123
104160,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104160,50,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
104179, 0,"R",2185,"R",778,"R",591,"R",496,"R",68,"R",250,"R",2
104179,10,"R",2183,"R",778,"R",591,"R",496,"R",68,"R",250,"R",0
104179,20,"R",1129,"R",697,"R",432,"R",0,"R",0,"R",0,"R",0
104179,30,"R",330,"R",4,"R",27,"R",299,"R",0,"R",0,"R",0
104179,40,"R",724,"R",77,"R",132,"R",197,"R",68,"R",250,"R",0
104179,41,"R",149,"R",12,"R",46,"R",33,"R",0,"R",58,"R",0
104179,42,"R",575,"R",65,"R",86,"R",164,"R",68,"R",192,"R",0
104179,44,"R",149,"R",12,"R",46,"R",33,"R",0,"R",58,"R",0
104179,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
104346, 0,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
104346,10,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
104346,40,"R",84,"R",84,"R",0,"R",0,"R",0,"R",0,"R",0
104346,42,"R",5,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0
104346,43,"R",79,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0
104425, 0,"R",107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107
104425,10,"R",107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107
104425,40,"R",107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107
104425,42,"R",107,"R",0,"R",0,"R",0,"R",0,"R",0,"R",107
104577, 0,"R",83,"R",26,"R",57,"R",0,"R",0,"R",0,"R",0
104577,10,"R",83,"R",26,"R",57,"R",0,"R",0,"R",0,"R",0
104577,40,"R",83,"R",26,"R",57,"R",0,"R",0,"R",0,"R",0
104577,42,"R",83,"R",26,"R",57,"R",0,"R",0,"R",0,"R",0
104586, 0,"R",152,"R",21,"R",44,"R",71,"R",16,"R",0,"R",0
104586,10,"R",152,"R",21,"R",44,"R",71,"R",16,"R",0,"R",0
104586,20,"R",45,"R",20,"R",25,"R",0,"R",0,"R",0,"R",0
104586,30,"R",54,"R",1,"R",12,"R",41,"R",0,"R",0,"R",0
104586,40,"R",53,"R",0,"R",7,"R",30,"R",16,"R",0,"R",0
104586,42,"R",53,"R",0,"R",7,"R",30,"R",16,"R",0,"R",0
104708, 0,"R",255,"R",0,"R",0,"R",0,"R",0,"R",0,"R",255
104708,10,"R",255,"R",0,"R",0,"R",0,"R",0,"R",0,"R",255
104708,20,"R",186,"R",0,"R",0,"R",0,"R",0,"R",0,"R",186
104708,30,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
104708,40,"R",24,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24
104708,42,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
104708,43,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
104717, 0,"R",550,"R",21,"R",50,"R",68,"R",391,"R",11,"R",9
104717,10,"R",550,"R",21,"R",50,"R",68,"R",391,"R",11,"R",9
104717,20,"R",2,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0
104717,40,"R",548,"R",19,"R",50,"R",68,"R",391,"R",11,"R",9
104717,41,"R",197,"R",16,"R",30,"R",39,"R",98,"R",10,"R",4
104717,42,"R",351,"R",3,"R",20,"R",29,"R",293,"R",1,"R",5
104717,45,"R",197,"R",16,"R",30,"R",39,"R",98,"R",10,"R",4
105145, 0,"R",106,"R",0,"R",0,"R",0,"R",0,"R",0,"R",106
105145,10,"R",97,"R",0,"R",0,"R",0,"R",0,"R",0,"R",97
105145,20,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
105145,30,"R",37,"R",0,"R",0,"R",0,"R",0,"R",0,"R",37
105145,40,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105145,42,"R",3,"R",0,"R",0,"R",0,"R",0,"R",0,"R",3
105145,50,"R",9,"R",0,"R",0,"R",0,"R",0,"R",0,"R",9
105154, 0,"R",281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281
105154,10,"R",281,"R",0,"R",0,"R",0,"R",0,"R",0,"R",281
105154,20,"R",201,"R",0,"R",0,"R",0,"R",0,"R",0,"R",201
105154,30,"R",53,"R",0,"R",0,"R",0,"R",0,"R",0,"R",53
105154,40,"R",27,"R",0,"R",0,"R",0,"R",0,"R",0,"R",27
105154,42,"R",26,"R",0,"R",0,"R",0,"R",0,"R",0,"R",26
105154,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
105206, 0,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
105206,10,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
105206,40,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
105206,42,"R",73,"R",0,"R",0,"R",0,"R",73,"R",0,"R",0
105215, 0,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
105215,50,"R",22,"R",0,"R",0,"R",0,"R",0,"R",0,"R",22
105297, 0,"R",56,"R",11,"R",14,"R",15,"R",16,"R",0,"R",0
105297,10,"R",56,"R",11,"R",14,"R",15,"R",16,"R",0,"R",0
105297,40,"R",56,"R",11,"R",14,"R",15,"R",16,"R",0,"R",0
105297,42,"R",56,"R",11,"R",14,"R",15,"R",16,"R",0,"R",0
105330, 0,"R",1031,"R",284,"R",306,"R",377,"R",23,"R",41,"R",0
105330,10,"R",1031,"R",284,"R",306,"R",377,"R",23,"R",41,"R",0
105330,20,"R",364,"R",225,"R",139,"R",0,"R",0,"R",0,"R",0
105330,30,"R",130,"R",2,"R",4,"R",124,"R",0,"R",0,"R",0
105330,40,"R",537,"R",57,"R",163,"R",253,"R",23,"R",41,"R",0
105330,41,"R",143,"R",54,"R",89,"R",0,"R",0,"R",0,"R",0
105330,42,"R",394,"R",3,"R",74,"R",253,"R",23,"R",41,"R",0
105330,44,"R",143,"R",54,"R",89,"R",0,"R",0,"R",0,"R",0
105349, 0,"R",84,"R",0,"R",0,"R",0,"R",84,"R",0,"R",0
105349,10,"R",84,"R",0,"R",0,"R",0,"R",84,"R",0,"R",0
105349,40,"R",84,"R",0,"R",0,"R",0,"R",84,"R",0,"R",0
105349,42,"R",84,"R",0,"R",0,"R",0,"R",84,"R",0,"R",0
105428, 0,"R",156,"R",0,"R",0,"R",0,"R",0,"R",0,"R",156
105428,10,"R",154,"R",0,"R",0,"R",0,"R",0,"R",0,"R",154
105428,20,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"R",92
105428,30,"R",48,"R",0,"R",0,"R",0,"R",0,"R",0,"R",48
105428,40,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105428,42,"R",14,"R",0,"R",0,"R",0,"R",0,"R",0,"R",14
105428,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
105525, 0,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
105525,10,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
105525,40,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
105525,42,"R",239,"R",0,"R",0,"R",0,"R",0,"R",0,"R",239
105534, 0,"R",53,"R",0,"R",0,"R",0,"R",53,"R",0,"R",0
105534,10,"R",53,"R",0,"R",0,"R",0,"R",53,"R",0,"R",0
105534,40,"R",53,"R",0,"R",0,"R",0,"R",53,"R",0,"R",0
105534,41,"R",53,"R",0,"R",0,"R",0,"R",53,"R",0,"R",0
105534,45,"R",53,"R",0,"R",0,"R",0,"R",53,"R",0,"R",0
105543, 0,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
105543,10,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
105543,40,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
105543,41,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
105543,45,"R",30,"R",0,"R",0,"R",0,"R",30,"R",0,"R",0
105589, 0,"R",59,"R",0,"R",27,"R",31,"R",1,"R",0,"R",0
105589,10,"R",59,"R",0,"R",27,"R",31,"R",1,"R",0,"R",0
105589,40,"R",59,"R",0,"R",27,"R",31,"R",1,"R",0,"R",0
105589,41,"R",31,"R",0,"R",24,"R",7,"R",0,"R",0,"R",0
105589,42,"R",27,"R",0,"R",3,"R",24,"R",0,"R",0,"R",0
105589,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
105589,44,"R",31,"R",0,"R",24,"R",7,"R",0,"R",0,"R",0
105659, 0,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,10,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,40,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,41,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105659,45,"R",24,"R",0,"R",0,"R",0,"R",24,"R",0,"R",0
105668, 0,"R",45,"R",0,"R",0,"R",0,"R",0,"R",0,"R",45
105668,10,"R",20,"R",0,"R",0,"R",0,"R",0,"R",0,"R",20
105668,20,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"R",12
105668,30,"R",8,"R",0,"R",0,"R",0,"R",0,"R",0,"R",8
105668,50,"R",25,"R",0,"R",0,"R",0,"R",0,"R",0,"R",25
105747, 0,"R",124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124
105747,10,"R",124,"R",0,"R",0,"R",0,"R",0,"R",0,"R",124
105747,20,"R",98,"R",0,"R",0,"R",0,"R",0,"R",0,"R",98
105747,30,"R",21,"R",0,"R",0,"R",0,"R",0,"R",0,"R",21
105747,40,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105747,42,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
105792, 0,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
105792,10,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"R",62
105792,20,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"R",42
105792,30,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
105792,40,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
105792,42,"R",10,"R",0,"R",0,"R",0,"R",0,"R",0,"R",10
105899, 0,"R",36,"R",4,"R",13,"R",10,"R",7,"R",0,"R",2
105899,10,"R",36,"R",4,"R",13,"R",10,"R",7,"R",0,"R",2
105899,40,"R",36,"R",4,"R",13,"R",10,"R",7,"R",0,"R",2
105899,42,"R",36,"R",4,"R",13,"R",10,"R",7,"R",0,"R",2
106041, 0,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106041,50,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106148, 0,"R",101,"R",0,"R",0,"R",0,"R",101,"R",0,"R",0
106148,10,"R",101,"R",0,"R",0,"R",0,"R",101,"R",0,"R",0
106148,40,"R",101,"R",0,"R",0,"R",0,"R",101,"R",0,"R",0
106148,42,"R",101,"R",0,"R",0,"R",0,"R",101,"R",0,"R",0
106245, 0,"R",351,"R",97,"R",84,"R",110,"R",60,"R",0,"R",0
106245,10,"R",351,"R",97,"R",84,"R",110,"R",60,"R",0,"R",0
106245,20,"R",182,"R",97,"R",82,"R",3,"R",0,"R",0,"R",0
106245,30,"R",85,"R",0,"R",2,"R",83,"R",0,"R",0,"R",0
106245,40,"R",84,"R",0,"R",0,"R",24,"R",60,"R",0,"R",0
106245,41,"R",84,"R",0,"R",0,"R",24,"R",60,"R",0,"R",0
106245,45,"R",84,"R",0,"R",0,"R",24,"R",60,"R",0,"R",0
106263, 0,"R",857,"R",165,"R",227,"R",434,"R",31,"R",0,"R",0
106263,10,"R",857,"R",165,"R",227,"R",434,"R",31,"R",0,"R",0
106263,20,"R",238,"R",124,"R",96,"R",18,"R",0,"R",0,"R",0
106263,30,"R",144,"R",12,"R",14,"R",118,"R",0,"R",0,"R",0
106263,40,"R",475,"R",29,"R",117,"R",298,"R",31,"R",0,"R",0
106263,42,"R",475,"R",29,"R",117,"R",298,"R",31,"R",0,"R",0
106306, 0,"R",14,"R",1,"R",1,"R",12,"R",0,"R",0,"R",0
106306,10,"R",14,"R",1,"R",1,"R",12,"R",0,"R",0,"R",0
106306,40,"R",14,"R",1,"R",1,"R",12,"R",0,"R",0,"R",0
106306,42,"R",14,"R",1,"R",1,"R",12,"R",0,"R",0,"R",0
106342, 0,"R",50,"R",5,"R",20,"R",17,"R",8,"R",0,"R",0
106342,10,"R",50,"R",5,"R",20,"R",17,"R",8,"R",0,"R",0
106342,20,"R",25,"R",5,"R",19,"R",1,"R",0,"R",0,"R",0
106342,30,"R",17,"R",0,"R",1,"R",16,"R",0,"R",0,"R",0
106342,40,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
106342,42,"R",8,"R",0,"R",0,"R",0,"R",8,"R",0,"R",0
106397, 0,"R",1329,"R",321,"R",297,"R",231,"R",343,"R",137,"R",0
106397,10,"R",1329,"R",321,"R",297,"R",231,"R",343,"R",137,"R",0
106397,20,"R",597,"R",311,"R",286,"R",0,"R",0,"R",0,"R",0
106397,30,"R",231,"R",2,"R",5,"R",224,"R",0,"R",0,"R",0
106397,40,"R",501,"R",8,"R",6,"R",7,"R",343,"R",137,"R",0
106397,41,"R",442,"R",6,"R",6,"R",7,"R",291,"R",132,"R",0
106397,42,"R",58,"R",2,"R",0,"R",0,"R",51,"R",5,"R",0
106397,43,"R",1,"R",0,"R",0,"R",0,"R",1,"R",0,"R",0
106397,44,"R",153,"R",0,"R",0,"R",0,"R",111,"R",42,"R",0
106397,45,"R",289,"R",6,"R",6,"R",7,"R",180,"R",90,"R",0
106412, 0,"R",156,"R",20,"R",34,"R",46,"R",56,"R",0,"R",0
106412,10,"R",156,"R",20,"R",34,"R",46,"R",56,"R",0,"R",0
106412,20,"R",53,"R",20,"R",28,"R",5,"R",0,"R",0,"R",0
106412,30,"R",41,"R",0,"R",6,"R",35,"R",0,"R",0,"R",0
106412,40,"R",62,"R",0,"R",0,"R",6,"R",56,"R",0,"R",0
106412,42,"R",62,"R",0,"R",0,"R",6,"R",56,"R",0,"R",0
106449, 0,"R",100,"R",5,"R",7,"R",35,"R",53,"R",0,"R",0
106449,10,"R",100,"R",5,"R",7,"R",35,"R",53,"R",0,"R",0
106449,20,"R",11,"R",5,"R",1,"R",5,"R",0,"R",0,"R",0
106449,40,"R",89,"R",0,"R",6,"R",30,"R",53,"R",0,"R",0
106449,42,"R",89,"R",0,"R",6,"R",30,"R",53,"R",0,"R",0
106458, 0,"R",498,"R",97,"R",104,"R",183,"R",108,"R",0,"R",6
106458,10,"R",492,"R",97,"R",104,"R",183,"R",108,"R",0,"R",0
106458,20,"R",191,"R",93,"R",94,"R",4,"R",0,"R",0,"R",0
106458,30,"R",113,"R",0,"R",7,"R",106,"R",0,"R",0,"R",0
106458,40,"R",188,"R",4,"R",3,"R",73,"R",108,"R",0,"R",0
106458,42,"R",188,"R",4,"R",3,"R",73,"R",108,"R",0,"R",0
106458,50,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
106467, 0,"R",334,"R",79,"R",72,"R",80,"R",40,"R",0,"R",63
106467,10,"R",329,"R",79,"R",72,"R",80,"R",40,"R",0,"R",58
106467,20,"R",149,"R",78,"R",66,"R",4,"R",1,"R",0,"R",0
106467,30,"R",71,"R",1,"R",4,"R",66,"R",0,"R",0,"R",0
106467,40,"R",109,"R",0,"R",2,"R",10,"R",39,"R",0,"R",58
106467,42,"R",109,"R",0,"R",2,"R",10,"R",39,"R",0,"R",58
106467,50,"R",5,"R",0,"R",0,"R",0,"R",0,"R",0,"R",5
106485, 0,"R",151,"R",22,"R",38,"R",26,"R",64,"R",0,"R",1
106485,10,"R",151,"R",22,"R",38,"R",26,"R",64,"R",0,"R",1
106485,20,"R",59,"R",22,"R",36,"R",0,"R",1,"R",0,"R",0
106485,30,"R",23,"R",0,"R",2,"R",21,"R",0,"R",0,"R",0
106485,40,"R",69,"R",0,"R",0,"R",5,"R",63,"R",0,"R",1
106485,42,"R",69,"R",0,"R",0,"R",5,"R",63,"R",0,"R",1
106546, 0,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106546,10,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106546,40,"R",52,"R",0,"R",0,"R",0,"R",0,"R",0,"R",52
106546,41,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106546,43,"R",1,"R",0,"R",0,"R",0,"R",0,"R",0,"R",1
106546,45,"R",51,"R",0,"R",0,"R",0,"R",0,"R",0,"R",51
106625, 0,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
106625,10,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
106625,40,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
106625,42,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"R",57
106704, 0,"R",529,"R",106,"R",141,"R",104,"R",69,"R",77,"R",32
106704,10,"R",529,"R",106,"R",141,"R",104,"R",69,"R",77,"R",32
106704,20,"R",249,"R",105,"R",138,"R",6,"R",0,"R",0,"R",0
106704,30,"R",104,"R",0,"R",3,"R",98,"R",3,"R",0,"R",0
106704,40,"R",176,"R",1,"R",0,"R",0,"R",66,"R",77,"R",32
106704,41,"R",144,"R",1,"R",0,"R",0,"R",66,"R",77,"R",0
106704,42,"R",32,"R",0,"R",0,"R",0,"R",0,"R",0,"R",32
106704,45,"R",144,"R",1,"R",0,"R",0,"R",66,"R",77,"R",0
106713, 0,"R",27,"R",10,"R",5,"R",12,"R",0,"R",0,"R",0
106713,10,"R",27,"R",10,"R",5,"R",12,"R",0,"R",0,"R",0
106713,40,"R",27,"R",10,"R",5,"R",12,"R",0,"R",0,"R",0
106713,41,"R",27,"R",10,"R",5,"R",12,"R",0,"R",0,"R",0
106713,45,"R",27,"R",10,"R",5,"R",12,"R",0,"R",0,"R",0
106795, 0,"R",48,"R",0,"R",0,"R",0,"R",48,"R",0,"R",0
106795,10,"R",48,"R",0,"R",0,"R",0,"R",48,"R",0,"R",0
106795,40,"R",48,"R",0,"R",0,"R",0,"R",48,"R",0,"R",0
106795,42,"R",48,"R",0,"R",0,"R",0,"R",48,"R",0,"R",0
106810, 0,"R",12,"R",0,"R",2,"R",10,"R",0,"R",0,"R",0
106810,10,"R",12,"R",0,"R",2,"R",10,"R",0,"R",0,"R",0
106810,40,"R",12,"R",0,"R",2,"R",10,"R",0,"R",0,"R",0
106810,43,"R",12,"R",0,"R",2,"R",10,"R",0,"R",0,"R",0
106883, 0,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
106883,10,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
106883,40,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"R",44
106883,42,"R",6,"R",0,"R",0,"R",0,"R",0,"R",0,"R",6
106883,43,"R",38,"R",0,"R",0,"R",0,"R",0,"R",0,"R",38
106980, 0,"R",87,"R",7,"R",11,"R",69,"R",0,"R",0,"R",0
106980,10,"R",87,"R",7,"R",11,"R",69,"R",0,"R",0,"R",0
106980,40,"R",87,"R",7,"R",11,"R",69,"R",0,"R",0,"R",0
106980,42,"R",2,"R",1,"R",0,"R",1,"R",0,"R",0,"R",0
106980,43,"R",85,"R",6,"R",11,"R",68,"R",0,"R",0,"R",0
106999, 0,"R",46,"R",0,"R",0,"R",0,"R",0,"R",0,"R",46
106999,10,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
106999,40,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
106999,42,"R",39,"R",0,"R",0,"R",0,"R",0,"R",0,"R",39
106999,50,"R",7,"R",0,"R",0,"R",0,"R",0,"R",0,"R",7
107044, 0,"R",282,"R",65,"R",100,"R",87,"R",27,"R",3,"R",0
107044,10,"R",282,"R",65,"R",100,"R",87,"R",27,"R",3,"R",0
107044,40,"R",282,"R",65,"R",100,"R",87,"R",27,"R",3,"R",0
107044,41,"R",241,"R",64,"R",99,"R",65,"R",11,"R",2,"R",0
107044,42,"R",41,"R",1,"R",1,"R",22,"R",16,"R",1,"R",0
107044,44,"R",137,"R",7,"R",63,"R",54,"R",11,"R",2,"R",0
107044,45,"R",104,"R",57,"R",36,"R",11,"R",0,"R",0,"R",0
107071, 0,"R",95,"R",36,"R",28,"R",24,"R",7,"R",0,"R",0
107071,10,"R",95,"R",36,"R",28,"R",24,"R",7,"R",0,"R",0
107071,20,"R",51,"R",34,"R",17,"R",0,"R",0,"R",0,"R",0
107071,30,"R",28,"R",2,"R",11,"R",15,"R",0,"R",0,"R",0
107071,40,"R",16,"R",0,"R",0,"R",9,"R",7,"R",0,"R",0
107071,42,"R",16,"R",0,"R",0,"R",9,"R",7,"R",0,"R",0
107080, 0,"R",94,"R",45,"R",23,"R",19,"R",7,"R",0,"R",0
107080,10,"R",94,"R",45,"R",23,"R",19,"R",7,"R",0,"R",0
107080,20,"R",68,"R",45,"R",23,"R",0,"R",0,"R",0,"R",0
107080,30,"R",8,"R",0,"R",0,"R",8,"R",0,"R",0,"R",0
107080,40,"R",18,"R",0,"R",0,"R",11,"R",7,"R",0,"R",0
107080,41,"R",17,"R",0,"R",0,"R",10,"R",7,"R",0,"R",0
107080,42,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",0
107080,44,"R",13,"R",0,"R",0,"R",10,"R",3,"R",0,"R",0
107080,45,"R",4,"R",0,"R",0,"R",0,"R",4,"R",0,"R",0
107141, 0,"R",75,"R",25,"R",22,"R",25,"R",3,"R",0,"R",0
107141,10,"R",75,"R",25,"R",22,"R",25,"R",3,"R",0,"R",0
107141,40,"R",75,"R",25,"R",22,"R",25,"R",3,"R",0,"R",0
107141,41,"R",72,"R",25,"R",22,"R",22,"R",3,"R",0,"R",0
107141,42,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",0
107141,44,"R",72,"R",25,"R",22,"R",22,"R",3,"R",0,"R",0
107318, 0,"R",31,"R",0,"R",0,"R",0,"R",29,"R",0,"R",2
107318,10,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
107318,40,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
107318,42,"R",29,"R",0,"R",0,"R",0,"R",29,"R",0,"R",0
107318,50,"R",2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",2
107327, 0,"R",40,"R",3,"R",3,"R",7,"R",0,"R",0,"R",27
107327,10,"R",40,"R",3,"R",3,"R",7,"R",0,"R",0,"R",27
107327,40,"R",40,"R",3,"R",3,"R",7,"R",0,"R",0,"R",27
107327,42,"R",40,"R",3,"R",3,"R",7,"R",0,"R",0,"R",27
107460, 0,"R",71,"R",6,"R",9,"R",12,"R",44,"R",0,"R",0
107460,10,"R",71,"R",6,"R",9,"R",12,"R",44,"R",0,"R",0
107460,40,"R",71,"R",6,"R",9,"R",12,"R",44,"R",0,"R",0
107460,42,"R",71,"R",6,"R",9,"R",12,"R",44,"R",0,"R",0
107512, 0,"R",109,"R",41,"R",28,"R",27,"R",11,"R",2,"R",0
107512,10,"R",109,"R",41,"R",28,"R",27,"R",11,"R",2,"R",0
107512,20,"R",62,"R",39,"R",22,"R",1,"R",0,"R",0,"R",0
107512,30,"R",24,"R",2,"R",5,"R",15,"R",2,"R",0,"R",0
107512,40,"R",23,"R",0,"R",1,"R",11,"R",9,"R",2,"R",0
107512,42,"R",23,"R",0,"R",1,"R",11,"R",9,"R",2,"R",0
107521, 0,"R",53,"R",1,"R",9,"R",0,"R",39,"R",4,"R",0
107521,10,"R",53,"R",1,"R",9,"R",0,"R",39,"R",4,"R",0
107521,40,"R",53,"R",1,"R",9,"R",0,"R",39,"R",4,"R",0
107521,42,"R",53,"R",1,"R",9,"R",0,"R",39,"R",4,"R",0
107549, 0,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
107549,10,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
107549,40,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
107549,42,"R",36,"R",0,"R",0,"R",0,"R",36,"R",0,"R",0
