UNITID,EFCSTATE,LINE,XEFRES01,EFRES01,XEFRES02,EFRES02 
102049,26, 26,"R",5,"R",5
102049,27, 27,"R",1,"R",1
102049,28, 28,"R",18,"R",16
102049,29, 29,"R",6,"R",6
102049,33, 33,"R",1,"R",1
102049,35, 35,"R",2,"R",2
102049,36, 36,"R",3,"R",3
102049,37, 37,"R",22,"R",21
102049,39, 39,"R",2,"R",2
102049,40, 40,"R",6,"R",6
102049,42, 42,"R",3,"R",3
102049,45, 45,"R",13,"R",13
102049,47, 47,"R",177,"R",174
102049,48, 48,"R",67,"R",65
102049,51, 51,"R",9,"R",9
102049,54, 54,"R",1,"R",1
102049,55, 55,"R",3,"R",3
102049,56, 56,"R",1,"R",1
102049,57, 57,"R",2,"R",2
102049,58,999,"R",967,"R",941
102049,90, 90,"R",7,"R",5
102049,99, 99,"R",974,"R",946
102058, 1,  1,"R",3,"R",1
102058,58,999,"R",3,"R",1
102058,99, 99,"R",3,"R",1
102067, 1,  1,"R",905,"R",683
102067, 5,  5,"R",1,"R",1
102067, 8,  8,"R",2,"R",2
102067,12, 12,"R",7,"R",6
102067,13, 13,"R",3,"R",2
102067,16, 16,"R",1,"R",1
102067,17, 17,"R",1,"R",1
102067,18, 18,"R",2,"R",1
102067,21, 21,"R",3,"R",3
102067,22, 22,"R",4,"R",4
102067,28, 28,"R",7,"R",6
102067,36, 36,"R",1,"R",0
102067,37, 37,"R",1,"R",0
102067,39, 39,"R",2,"R",2
102067,45, 45,"R",1,"R",1
102067,47, 47,"R",4,"R",4
102067,48, 48,"R",6,"R",6
102067,53, 53,"R",1,"R",1
102067,58,999,"R",952,"R",724
102067,98, 98,"R",20,"A",
102067,99, 99,"R",972,"R",724
102076, 1,  1,"R",544,"R",443
102076,12, 12,"R",3,"R",2
102076,13, 13,"R",8,"R",5
102076,17, 17,"R",1,"R",1
102076,18, 18,"R",1,"R",1
102076,58,999,"R",557,"R",452
102076,98, 98,"R",8,"A",
102076,99, 99,"R",565,"R",452
102094, 1,  1,"R",1178,"R",1101
102094, 5,  5,"R",3,"R",3
102094, 6,  6,"R",2,"R",2
102094, 8,  8,"R",1,"R",1
102094,10, 10,"R",1,"R",1
102094,12, 12,"R",108,"R",105
102094,13, 13,"R",15,"R",15
102094,17, 17,"R",22,"R",22
102094,18, 18,"R",3,"R",3
102094,21, 21,"R",2,"R",2
102094,22, 22,"R",39,"R",39
102094,24, 24,"R",4,"R",4
102094,25, 25,"R",1,"R",1
102094,26, 26,"R",2,"R",2
102094,27, 27,"R",1,"R",1
102094,28, 28,"R",166,"R",160
102094,29, 29,"R",9,"R",8
102094,33, 33,"R",1,"R",1
102094,36, 36,"R",2,"R",2
102094,37, 37,"R",1,"R",1
102094,39, 39,"R",4,"R",4
102094,40, 40,"R",1,"R",1
102094,41, 41,"R",1,"R",1
102094,42, 42,"R",1,"R",1
102094,45, 45,"R",2,"R",2
102094,47, 47,"R",7,"R",7
102094,48, 48,"R",3,"R",3
102094,50, 50,"R",1,"R",1
102094,51, 51,"R",1,"R",1
102094,53, 53,"R",2,"R",2
102094,55, 55,"R",1,"R",1
102094,58,999,"R",1585,"R",1498
102094,90, 90,"R",29,"R",14
102094,99, 99,"R",1614,"R",1512
102234, 1,  1,"R",74,"R",69
102234, 5,  5,"R",1,"R",1
102234, 6,  6,"R",1,"R",1
102234,12, 12,"R",13,"R",10
102234,13, 13,"R",5,"R",5
102234,15, 15,"R",1,"R",1
102234,17, 17,"R",18,"R",18
102234,20, 20,"R",1,"R",1
102234,22, 22,"R",39,"R",36
102234,23, 23,"R",1,"Z",0
102234,25, 25,"R",1,"R",1
102234,27, 27,"R",1,"R",1
102234,28, 28,"R",6,"R",6
102234,29, 29,"R",3,"R",3
102234,36, 36,"R",1,"R",1
102234,37, 37,"R",2,"R",2
102234,39, 39,"R",2,"R",2
102234,45, 45,"R",1,"R",1
102234,47, 47,"R",6,"R",6
102234,48, 48,"R",11,"R",9
102234,58,999,"R",188,"R",174
102234,98, 98,"R",38,"A",
102234,99, 99,"R",226,"R",174
102270, 1,  1,"R",97,"R",97
102270, 6,  6,"R",2,"R",2
102270,12, 12,"R",4,"R",4
102270,13, 13,"R",8,"R",8
102270,17, 17,"R",4,"R",4
102270,19, 19,"R",1,"R",1
102270,21, 21,"R",1,"R",1
102270,22, 22,"R",1,"R",1
102270,26, 26,"R",2,"R",2
102270,28, 28,"R",9,"R",9
102270,39, 39,"R",4,"R",4
102270,42, 42,"R",1,"R",1
102270,47, 47,"R",8,"R",8
102270,48, 48,"R",1,"R",1
102270,58,999,"R",143,"R",143
102270,98, 98,"R",6,"A",
102270,99, 99,"R",149,"R",143
102298, 1,  1,"R",41,"R",41
102298, 5,  5,"R",2,"R",2
102298, 6,  6,"R",5,"R",5
102298, 8,  8,"R",1,"R",1
102298,11, 11,"R",1,"R",1
102298,12, 12,"R",4,"R",4
102298,13, 13,"R",17,"R",17
102298,17, 17,"R",5,"R",5
102298,22, 22,"R",14,"R",14
102298,26, 26,"R",3,"R",3
102298,28, 28,"R",5,"R",5
102298,29, 29,"R",1,"R",1
102298,34, 34,"R",1,"R",1
102298,36, 36,"R",2,"R",2
102298,39, 39,"R",1,"R",1
102298,47, 47,"R",6,"R",6
102298,48, 48,"R",2,"R",2
102298,51, 51,"R",2,"R",2
102298,57, 57,"R",2,"R",2
102298,58,999,"R",115,"R",115
102298,98, 98,"R",2,"A",
102298,99, 99,"R",117,"R",115
102313, 1,  1,"R",374,"R",231
102313, 6,  6,"R",1,"Z",0
102313,21, 21,"R",1,"R",1
102313,25, 25,"R",1,"R",1
102313,51, 51,"R",1,"Z",0
102313,58,999,"R",378,"R",233
102313,98, 98,"R",9,"A",
102313,99, 99,"R",387,"R",233
102368, 1,  1,"R",1240,"R",960
102368, 4,  4,"R",1,"R",1
102368, 5,  5,"R",4,"R",3
102368, 6,  6,"R",6,"R",1
102368, 8,  8,"R",3,"R",1
102368, 9,  9,"R",1,"R",0
102368,12, 12,"R",154,"R",117
102368,13, 13,"R",145,"R",79
102368,15, 15,"R",2,"R",0
102368,17, 17,"R",4,"R",3
102368,18, 18,"R",1,"R",0
102368,19, 19,"R",1,"R",1
102368,20, 20,"R",3,"R",0
102368,21, 21,"R",1,"R",1
102368,22, 22,"R",1,"R",1
102368,24, 24,"R",4,"R",3
102368,26, 26,"R",2,"R",0
102368,27, 27,"R",1,"R",1
102368,28, 28,"R",6,"R",4
102368,29, 29,"R",2,"R",0
102368,31, 31,"R",1,"R",0
102368,32, 32,"R",3,"R",1
102368,35, 35,"R",1,"R",0
102368,36, 36,"R",3,"R",1
102368,37, 37,"R",17,"R",0
102368,38, 38,"R",1,"R",0
102368,39, 39,"R",2,"R",2
102368,40, 40,"R",1,"R",1
102368,42, 42,"R",1,"R",0
102368,45, 45,"R",2,"R",0
102368,47, 47,"R",4,"R",2
102368,48, 48,"R",12,"R",4
102368,49, 49,"R",2,"R",0
102368,51, 51,"R",5,"R",2
102368,53, 53,"R",1,"R",0
102368,54, 54,"R",1,"R",0
102368,55, 55,"R",2,"R",1
102368,58,999,"R",1641,"R",1190
102368,72, 72,"R",1,"R",0
102368,89,999,"R",1,"R",0
102368,90, 90,"R",41,"R",8
102368,99, 99,"R",1683,"R",1198
102377, 1,  1,"R",116,"R",116
102377, 4,  4,"R",1,"R",1
102377, 5,  5,"R",5,"R",5
102377, 6,  6,"R",38,"R",38
102377, 8,  8,"R",2,"R",2
102377,10, 10,"R",2,"R",2
102377,12, 12,"R",38,"R",38
102377,13, 13,"R",154,"R",154
102377,17, 17,"R",20,"R",20
102377,18, 18,"R",5,"R",5
102377,20, 20,"R",1,"R",1
102377,21, 21,"R",2,"R",2
102377,22, 22,"R",18,"R",18
102377,24, 24,"R",8,"R",8
102377,25, 25,"R",1,"R",1
102377,26, 26,"R",10,"R",10
102377,28, 28,"R",18,"R",18
102377,29, 29,"R",4,"Z",0
102377,31, 31,"R",1,"R",1
102377,32, 32,"R",2,"R",2
102377,34, 34,"R",3,"R",3
102377,36, 36,"R",4,"R",4
102377,37, 37,"R",9,"R",9
102377,39, 39,"R",10,"R",10
102377,41, 41,"R",2,"R",2
102377,42, 42,"R",7,"R",7
102377,45, 45,"R",6,"R",6
102377,47, 47,"R",12,"R",12
102377,48, 48,"R",26,"R",26
102377,49, 49,"R",1,"R",1
102377,51, 51,"R",4,"R",4
102377,53, 53,"R",2,"R",2
102377,55, 55,"R",1,"R",1
102377,58,999,"R",533,"R",529
102377,99, 99,"R",533,"R",529
102395, 6,  6,"R",2,"Z",0
102395,58,999,"R",2,"Z",0
102395,90, 90,"R",1,"Z",0
102395,99, 99,"R",3,"Z",0
102429, 1,  1,"R",661,"R",490
102429,12, 12,"R",1,"R",1
102429,17, 17,"R",1,"R",0
102429,21, 21,"R",1,"R",0
102429,28, 28,"R",6,"R",3
102429,29, 29,"R",1,"R",0
102429,34, 34,"R",1,"R",0
102429,37, 37,"R",1,"R",1
102429,47, 47,"R",1,"R",1
102429,58,999,"R",674,"R",496
102429,99, 99,"R",674,"R",496
102553, 2,  2,"R",974,"R",632
102553, 4,  4,"R",5,"R",3
102553, 6,  6,"R",7,"R",6
102553, 8,  8,"R",9,"R",7
102553, 9,  9,"R",3,"R",1
102553,12, 12,"R",6,"R",3
102553,13, 13,"R",2,"R",0
102553,15, 15,"R",1,"R",1
102553,16, 16,"R",2,"R",2
102553,17, 17,"R",1,"R",0
102553,22, 22,"R",1,"R",0
102553,27, 27,"R",1,"R",0
102553,29, 29,"R",1,"R",1
102553,31, 31,"R",1,"R",1
102553,32, 32,"R",1,"R",0
102553,33, 33,"R",2,"R",1
102553,35, 35,"R",1,"R",1
102553,36, 36,"R",2,"R",0
102553,37, 37,"R",2,"R",1
102553,39, 39,"R",1,"R",0
102553,40, 40,"R",2,"R",2
102553,41, 41,"R",2,"R",1
102553,42, 42,"R",2,"R",1
102553,45, 45,"R",1,"R",1
102553,46, 46,"R",1,"R",1
102553,48, 48,"R",9,"R",4
102553,49, 49,"R",1,"R",0
102553,51, 51,"R",2,"R",2
102553,53, 53,"R",7,"R",5
102553,55, 55,"R",2,"R",1
102553,56, 56,"R",2,"R",1
102553,57, 57,"R",2,"R",0
102553,58,999,"R",1056,"R",679
102553,66, 66,"R",1,"R",0
102553,78, 78,"R",1,"R",0
102553,89,999,"R",2,"R",0
102553,90, 90,"R",14,"R",7
102553,99, 99,"R",1072,"R",686
102580, 2,  2,"R",3,"R",3
102580,58,999,"R",3,"R",3
102580,99, 99,"R",3,"R",3
102614, 2,  2,"R",534,"R",380
102614, 4,  4,"R",3,"R",1
102614, 6,  6,"R",6,"R",6
102614, 8,  8,"R",7,"R",5
102614,12, 12,"R",5,"R",3
102614,13, 13,"R",1,"R",1
102614,15, 15,"R",4,"R",3
102614,16, 16,"R",2,"R",2
102614,17, 17,"R",3,"R",3
102614,18, 18,"R",1,"R",1
102614,19, 19,"R",4,"R",4
102614,20, 20,"R",1,"R",1
102614,24, 24,"R",3,"R",2
102614,25, 25,"R",3,"R",3
102614,26, 26,"R",2,"R",1
102614,27, 27,"R",3,"R",2
102614,29, 29,"R",3,"R",3
102614,30, 30,"R",1,"R",1
102614,31, 31,"R",2,"R",2
102614,32, 32,"R",1,"R",1
102614,33, 33,"R",1,"R",0
102614,34, 34,"R",4,"R",1
102614,35, 35,"R",2,"R",2
102614,37, 37,"R",2,"R",2
102614,39, 39,"R",2,"R",1
102614,40, 40,"R",2,"R",1
102614,41, 41,"R",6,"R",5
102614,42, 42,"R",7,"R",2
102614,46, 46,"R",2,"R",1
102614,47, 47,"R",1,"R",0
102614,48, 48,"R",6,"R",6
102614,49, 49,"R",1,"R",1
102614,50, 50,"R",1,"R",1
102614,51, 51,"R",3,"R",2
102614,53, 53,"R",41,"R",38
102614,55, 55,"R",3,"R",2
102614,57, 57,"R",1,"R",0
102614,58,999,"R",674,"R",490
102614,90, 90,"R",11,"R",1
102614,99, 99,"R",685,"R",491
102632, 1,  1,"R",1,"R",0
102632, 2,  2,"R",132,"R",83
102632, 4,  4,"R",3,"R",3
102632, 6,  6,"R",6,"R",6
102632, 8,  8,"R",4,"R",3
102632,12, 12,"R",3,"R",3
102632,16, 16,"R",1,"R",1
102632,28, 28,"R",1,"R",1
102632,33, 33,"R",1,"R",1
102632,36, 36,"R",1,"R",0
102632,37, 37,"R",1,"R",0
102632,39, 39,"R",1,"R",0
102632,41, 41,"R",2,"R",2
102632,48, 48,"R",2,"R",1
102632,49, 49,"R",1,"R",0
102632,53, 53,"R",2,"R",2
102632,58,999,"R",162,"R",106
102632,90, 90,"R",3,"R",1
102632,99, 99,"R",165,"R",107
102669, 2,  2,"R",21,"R",21
102669, 6,  6,"R",2,"R",1
102669, 8,  8,"R",1,"R",1
102669,21, 21,"R",2,"R",1
102669,22, 22,"R",1,"R",1
102669,29, 29,"R",1,"R",1
102669,39, 39,"R",2,"R",1
102669,58,999,"R",30,"R",27
102669,99, 99,"R",30,"R",27
102711, 2,  2,"R",130,"R",38
102711,58,999,"R",130,"R",38
102711,98, 98,"R",38,"A",
102711,99, 99,"R",168,"R",38
102845, 2,  2,"R",55,"R",4
102845, 4,  4,"R",3,"R",0
102845, 6,  6,"R",64,"R",14
102845, 8,  8,"R",1,"R",0
102845,13, 13,"R",2,"R",0
102845,30, 30,"R",19,"R",0
102845,32, 32,"R",2,"R",0
102845,35, 35,"R",38,"R",1
102845,36, 36,"R",1,"R",0
102845,41, 41,"R",27,"R",5
102845,45, 45,"R",1,"R",0
102845,48, 48,"R",3,"R",0
102845,53, 53,"R",306,"R",51
102845,58,999,"R",522,"R",75
102845,99, 99,"R",522,"R",75
103501, 2,  2,"R",186,"R",19
103501,58,999,"R",186,"R",19
103501,99, 99,"R",186,"R",19
103741, 4,  4,"R",75,"R",20
103741, 6,  6,"R",1,"R",0
103741,28, 28,"R",1,"R",0
103741,58,999,"R",77,"R",20
103741,99, 99,"R",77,"R",20
103893, 4,  4,"R",171,"R",69
103893,42, 42,"R",1,"R",1
103893,58,999,"R",172,"R",70
103893,99, 99,"R",172,"R",70
103909, 4,  4,"R",68,"R",14
103909,58,999,"R",68,"R",14
103909,99, 99,"R",68,"R",14
103927, 4,  4,"R",72,"R",22
103927, 6,  6,"R",1,"R",0
103927,58,999,"R",73,"R",22
103927,99, 99,"R",73,"R",22
103954, 4,  4,"R",4,"R",3
103954,58,999,"R",4,"R",3
103954,99, 99,"R",4,"R",3
103963, 4,  4,"R",168,"R",52
103963,55, 55,"R",1,"Z",0
103963,58,999,"R",169,"R",52
103963,99, 99,"R",169,"R",52
104090, 4,  4,"R",54,"R",18
104090, 6,  6,"R",2,"Z",0
104090,25, 25,"R",1,"Z",0
104090,26, 26,"R",1,"Z",0
104090,35, 35,"R",1,"Z",0
104090,47, 47,"R",1,"Z",0
104090,58,999,"R",60,"R",18
104090,99, 99,"R",60,"R",18
104151, 1,  1,"R",2,"R",2
104151, 2,  2,"R",29,"R",27
104151, 4,  4,"R",8624,"R",8235
104151, 5,  5,"R",8,"R",8
104151, 6,  6,"R",1547,"R",1490
104151, 8,  8,"R",296,"R",276
104151, 9,  9,"R",53,"R",51
104151,10, 10,"R",6,"R",5
104151,11, 11,"R",7,"R",6
104151,12, 12,"R",74,"R",62
104151,13, 13,"R",68,"R",63
104151,15, 15,"R",78,"R",74
104151,16, 16,"R",54,"R",49
104151,17, 17,"R",402,"R",390
104151,18, 18,"R",56,"R",53
104151,19, 19,"R",39,"R",38
104151,20, 20,"R",56,"R",54
104151,21, 21,"R",18,"R",17
104151,22, 22,"R",18,"R",16
104151,23, 23,"R",11,"R",9
104151,24, 24,"R",69,"R",65
104151,25, 25,"R",83,"R",75
104151,26, 26,"R",87,"R",82
104151,27, 27,"R",186,"R",175
104151,28, 28,"R",3,"R",3
104151,29, 29,"R",70,"R",69
104151,30, 30,"R",27,"R",24
104151,31, 31,"R",45,"R",44
104151,32, 32,"R",120,"R",116
104151,33, 33,"R",21,"R",19
104151,34, 34,"R",151,"R",140
104151,35, 35,"R",83,"R",78
104151,36, 36,"R",130,"R",121
104151,37, 37,"R",29,"R",29
104151,38, 38,"R",28,"R",26
104151,39, 39,"R",67,"R",66
104151,40, 40,"R",30,"R",28
104151,41, 41,"R",121,"R",113
104151,42, 42,"R",138,"R",126
104151,44, 44,"R",21,"R",17
104151,45, 45,"R",11,"R",11
104151,46, 46,"R",25,"R",25
104151,47, 47,"R",32,"R",29
104151,48, 48,"R",337,"R",322
104151,49, 49,"R",38,"R",36
104151,50, 50,"R",11,"R",11
104151,51, 51,"R",67,"R",67
104151,53, 53,"R",423,"R",415
104151,55, 55,"R",138,"R",135
104151,56, 56,"R",19,"R",17
104151,57, 57,"R",11,"R",10
104151,58,999,"R",14067,"R",13419
104151,66, 66,"R",3,"R",3
104151,72, 72,"R",4,"R",4
104151,89,999,"R",7,"R",7
104151,90, 90,"R",1077,"R",740
104151,99, 99,"R",15151,"R",14166
104160, 4,  4,"R",2039,"R",570
104160, 6,  6,"R",30,"R",0
104160, 8,  8,"R",1,"R",0
104160,12, 12,"R",1,"R",0
104160,15, 15,"R",2,"R",0
104160,17, 17,"R",2,"R",0
104160,21, 21,"R",1,"R",0
104160,29, 29,"R",1,"R",0
104160,32, 32,"R",1,"R",0
104160,42, 42,"R",1,"R",0
104160,49, 49,"R",1,"R",0
104160,51, 51,"R",1,"R",0
104160,53, 53,"R",1,"R",0
104160,55, 55,"R",1,"R",0
104160,57, 57,"R",13,"R",0
104160,58,999,"R",2096,"R",570
104160,99, 99,"R",2096,"R",570
104179, 1,  1,"R",11,"R",9
104179, 2,  2,"R",26,"R",20
104179, 4,  4,"R",4254,"R",4133
104179, 5,  5,"R",17,"R",14
104179, 6,  6,"R",1071,"R",1035
104179, 8,  8,"R",359,"R",346
104179, 9,  9,"R",30,"R",28
104179,10, 10,"R",6,"R",6
104179,11, 11,"R",30,"R",13
104179,12, 12,"R",63,"R",46
104179,13, 13,"R",53,"R",48
104179,15, 15,"R",32,"R",31
104179,16, 16,"R",63,"R",60
104179,17, 17,"R",338,"R",319
104179,18, 18,"R",45,"R",41
104179,19, 19,"R",74,"R",61
104179,20, 20,"R",49,"R",49
104179,21, 21,"R",13,"R",13
104179,22, 22,"R",14,"R",13
104179,23, 23,"R",11,"R",10
104179,24, 24,"R",57,"R",53
104179,25, 25,"R",67,"R",62
104179,26, 26,"R",39,"R",37
104179,27, 27,"R",135,"R",131
104179,28, 28,"R",4,"R",2
104179,29, 29,"R",55,"R",50
104179,30, 30,"R",26,"R",26
104179,31, 31,"R",40,"R",40
104179,32, 32,"R",67,"R",64
104179,33, 33,"R",17,"R",15
104179,34, 34,"R",80,"R",76
104179,35, 35,"R",56,"R",54
104179,36, 36,"R",95,"R",89
104179,37, 37,"R",32,"R",24
104179,38, 38,"R",4,"R",4
104179,39, 39,"R",55,"R",51
104179,40, 40,"R",20,"R",15
104179,41, 41,"R",174,"R",171
104179,42, 42,"R",77,"R",66
104179,44, 44,"R",5,"R",4
104179,45, 45,"R",6,"R",4
104179,46, 46,"R",12,"R",12
104179,47, 47,"R",26,"R",22
104179,48, 48,"R",274,"R",248
104179,49, 49,"R",48,"R",47
104179,50, 50,"R",9,"R",8
104179,51, 51,"R",79,"R",71
104179,53, 53,"R",404,"R",395
104179,54, 54,"R",4,"R",4
104179,55, 55,"R",82,"R",80
104179,56, 56,"R",14,"R",14
104179,57, 57,"R",11,"R",11
104179,58,999,"R",8633,"R",8245
104179,60, 60,"R",2,"R",2
104179,66, 66,"R",4,"R",4
104179,72, 72,"R",3,"R",3
104179,78, 78,"R",2,"R",2
104179,89,999,"R",11,"R",11
104179,90, 90,"R",424,"R",270
104179,98, 98,"R",1,"A",
104179,99, 99,"R",9069,"R",8526
104346, 4,  4,"R",1422,"R",494
104346,12, 12,"R",1,"R",0
104346,16, 16,"R",3,"R",1
104346,17, 17,"R",1,"R",1
104346,18, 18,"R",1,"R",0
104346,26, 26,"R",1,"R",0
104346,27, 27,"R",1,"R",0
104346,30, 30,"R",1,"R",1
104346,32, 32,"R",1,"R",1
104346,36, 36,"R",2,"R",0
104346,47, 47,"R",1,"R",1
104346,48, 48,"R",3,"R",2
104346,51, 51,"R",1,"R",1
104346,53, 53,"R",3,"R",2
104346,55, 55,"R",1,"R",0
104346,56, 56,"R",1,"R",1
104346,58,999,"R",1444,"R",505
104346,90, 90,"R",15,"R",1
104346,98, 98,"R",15,"A",
104346,99, 99,"R",1474,"R",506
104391, 4,  4,"R",55,"R",10
104391, 6,  6,"R",1,"Z",0
104391,32, 32,"R",5,"R",1
104391,57, 57,"R",8,"R",1
104391,58,999,"R",69,"R",12
104391,99, 99,"R",69,"R",12
104425, 2,  2,"R",1,"R",0
104425, 4,  4,"R",719,"R",456
104425, 6,  6,"R",4,"R",0
104425, 8,  8,"R",2,"R",1
104425, 9,  9,"R",1,"R",0
104425,12, 12,"R",5,"R",1
104425,13, 13,"R",5,"R",0
104425,15, 15,"R",2,"R",1
104425,16, 16,"R",2,"R",1
104425,18, 18,"R",1,"R",0
104425,19, 19,"R",1,"R",0
104425,20, 20,"R",2,"R",1
104425,21, 21,"R",1,"R",1
104425,24, 24,"R",1,"R",0
104425,27, 27,"R",2,"R",1
104425,32, 32,"R",4,"R",3
104425,35, 35,"R",2,"R",1
104425,36, 36,"R",3,"R",0
104425,37, 37,"R",2,"R",0
104425,40, 40,"R",1,"R",0
104425,42, 42,"R",1,"R",0
104425,45, 45,"R",1,"R",0
104425,47, 47,"R",2,"R",0
104425,48, 48,"R",7,"R",2
104425,51, 51,"R",1,"R",0
104425,53, 53,"R",3,"R",1
104425,55, 55,"R",1,"R",0
104425,57, 57,"R",1,"R",0
104425,58,999,"R",778,"R",470
104425,90, 90,"R",32,"R",22
104425,99, 99,"R",810,"R",492
104443, 4,  4,"R",26,"R",9
104443,58,999,"R",26,"R",9
104443,99, 99,"R",26,"R",9
104568, 4,  4,"R",229,"R",93
104568, 8,  8,"R",2,"R",2
104568,38, 38,"R",1,"R",1
104568,46, 46,"R",1,"R",1
104568,58,999,"R",233,"R",97
104568,99, 99,"R",233,"R",97
104577, 2,  2,"R",1,"R",1
104577, 4,  4,"R",735,"R",391
104577, 6,  6,"R",2,"R",2
104577, 8,  8,"R",3,"R",2
104577,12, 12,"R",2,"R",2
104577,15, 15,"R",4,"R",3
104577,16, 16,"R",1,"R",1
104577,17, 17,"R",1,"R",1
104577,24, 24,"R",1,"R",1
104577,35, 35,"R",9,"R",8
104577,39, 39,"R",2,"R",1
104577,41, 41,"R",4,"R",3
104577,47, 47,"R",1,"R",1
104577,48, 48,"R",7,"R",7
104577,49, 49,"R",3,"R",2
104577,53, 53,"R",2,"R",1
104577,56, 56,"R",1,"R",1
104577,58,999,"R",779,"R",428
104577,90, 90,"R",15,"R",10
104577,99, 99,"R",794,"R",438
104586, 2,  2,"R",6,"R",6
104586, 4,  4,"R",172,"R",170
104586, 5,  5,"R",2,"R",2
104586, 6,  6,"R",166,"R",162
104586, 8,  8,"R",48,"R",48
104586, 9,  9,"R",3,"R",3
104586,10, 10,"R",2,"R",1
104586,12, 12,"R",6,"R",5
104586,13, 13,"R",6,"R",6
104586,15, 15,"R",29,"R",29
104586,16, 16,"R",11,"R",10
104586,17, 17,"R",6,"R",6
104586,18, 18,"R",3,"R",3
104586,19, 19,"R",5,"R",5
104586,20, 20,"R",4,"R",4
104586,21, 21,"R",1,"R",1
104586,22, 22,"R",1,"R",1
104586,23, 23,"R",3,"R",3
104586,24, 24,"R",5,"R",5
104586,25, 25,"R",6,"R",6
104586,26, 26,"R",7,"R",6
104586,27, 27,"R",6,"R",6
104586,29, 29,"R",1,"R",1
104586,30, 30,"R",6,"R",6
104586,31, 31,"R",2,"R",1
104586,32, 32,"R",24,"R",23
104586,33, 33,"R",1,"R",1
104586,34, 34,"R",4,"R",4
104586,35, 35,"R",8,"R",8
104586,36, 36,"R",8,"R",7
104586,37, 37,"R",2,"R",2
104586,38, 38,"R",1,"R",0
104586,39, 39,"R",7,"R",7
104586,40, 40,"R",6,"R",6
104586,41, 41,"R",12,"R",12
104586,42, 42,"R",9,"R",9
104586,45, 45,"R",1,"R",1
104586,46, 46,"R",1,"R",1
104586,47, 47,"R",1,"R",1
104586,48, 48,"R",47,"R",44
104586,49, 49,"R",10,"R",10
104586,50, 50,"R",1,"R",1
104586,51, 51,"R",7,"R",7
104586,53, 53,"R",46,"R",45
104586,55, 55,"R",4,"R",4
104586,56, 56,"R",2,"R",2
104586,57, 57,"R",15,"R",13
104586,58,999,"R",724,"R",704
104586,90, 90,"R",24,"R",19
104586,98, 98,"R",8,"A",
104586,99, 99,"R",756,"R",723
104708, 4,  4,"R",2078,"R",1452
104708,12, 12,"R",1,"R",0
104708,57, 57,"R",15,"R",9
104708,58,999,"R",2094,"R",1461
104708,99, 99,"R",2094,"R",1461
104717, 1,  1,"R",21,"R",5
104717, 2,  2,"R",50,"R",39
104717, 4,  4,"R",2151,"R",1805
104717, 5,  5,"R",22,"R",7
104717, 6,  6,"R",1596,"R",1423
104717, 8,  8,"R",569,"R",494
104717, 9,  9,"R",7,"R",3
104717,10, 10,"R",1,"Z",0
104717,11, 11,"R",4,"R",1
104717,12, 12,"R",47,"R",8
104717,13, 13,"R",70,"R",25
104717,15, 15,"R",305,"R",281
104717,16, 16,"R",107,"R",92
104717,17, 17,"R",190,"R",146
104717,18, 18,"R",64,"R",45
104717,19, 19,"R",61,"R",49
104717,20, 20,"R",38,"R",29
104717,21, 21,"R",25,"R",19
104717,22, 22,"R",30,"R",1
104717,23, 23,"R",4,"R",2
104717,24, 24,"R",15,"R",7
104717,25, 25,"R",13,"R",3
104717,26, 26,"R",119,"R",98
104717,27, 27,"R",332,"R",297
104717,29, 29,"R",74,"R",56
104717,30, 30,"R",81,"R",70
104717,31, 31,"R",94,"R",84
104717,32, 32,"R",123,"R",95
104717,33, 33,"R",4,"R",4
104717,34, 34,"R",22,"R",11
104717,35, 35,"R",98,"R",87
104717,36, 36,"R",40,"R",13
104717,37, 37,"R",41,"R",11
104717,38, 38,"R",45,"R",41
104717,39, 39,"R",131,"R",89
104717,40, 40,"R",38,"R",14
104717,41, 41,"R",269,"R",234
104717,42, 42,"R",57,"R",26
104717,45, 45,"R",27,"R",10
104717,46, 46,"R",85,"R",78
104717,47, 47,"R",35,"R",18
104717,48, 48,"R",295,"R",149
104717,49, 49,"R",23,"R",11
104717,50, 50,"R",2,"R",2
104717,51, 51,"R",37,"R",13
104717,53, 53,"R",753,"R",629
104717,54, 54,"R",9,"R",3
104717,55, 55,"R",135,"R",123
104717,56, 56,"R",26,"R",19
104717,57, 57,"R",3,"R",2
104717,58,999,"R",8388,"R",6771
104717,90, 90,"R",57,"R",33
104717,99, 99,"R",8445,"R",6804
105145, 4,  4,"R",486,"R",233
105145,57, 57,"R",6,"R",1
105145,58,999,"R",492,"R",234
105145,99, 99,"R",492,"R",234
105154, 2,  2,"R",2,"R",1
105154, 4,  4,"R",2232,"R",1353
105154, 6,  6,"R",8,"R",6
105154, 8,  8,"R",8,"R",6
105154, 9,  9,"R",1,"R",1
105154,15, 15,"R",1,"R",0
105154,16, 16,"R",1,"R",1
105154,17, 17,"R",3,"R",2
105154,19, 19,"R",1,"R",1
105154,20, 20,"R",1,"R",1
105154,26, 26,"R",1,"R",1
105154,29, 29,"R",1,"R",1
105154,30, 30,"R",1,"R",1
105154,31, 31,"R",1,"R",1
105154,32, 32,"R",5,"R",1
105154,34, 34,"R",1,"R",1
105154,35, 35,"R",1,"R",1
105154,36, 36,"R",2,"R",0
105154,37, 37,"R",2,"R",0
105154,38, 38,"R",2,"R",2
105154,39, 39,"R",1,"R",0
105154,41, 41,"R",1,"R",1
